Age,Attrition,DailyRate,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobRole_Encoded,Department_Encoded
0.42857142857142855,0,1041,13,3,3,1,2,1,0.05971563981042654,25527,4,0,3,2,1,8,2,3,0.125,2,0,4,1,0
0.3333333333333333,0,859,4,3,2,2,3,1,0.2713533438651922,19124,1,0,3,3,1,14,3,3,0.35000000000000003,13,6,8,4,1
0.5238095238095237,0,720,16,1,2,2,3,2,0.21511321748288573,11983,6,0,3,4,0,10,6,3,0.025,0,0,0,2,1
0.28571428571428564,0,946,2,3,2,2,4,2,0.30900473933649286,20234,5,1,4,2,0,12,4,2,0.0,0,0,0,4,1
0.6428571428571428,0,252,2,2,2,1,3,2,0.06661400737230122,6153,1,0,3,4,0,1,3,3,0.025,0,0,0,6,1
0.5714285714285714,0,933,29,2,3,2,2,1,0.18035808320168512,11806,1,0,3,4,1,10,3,2,0.225,8,7,8,4,1
0.4761904761904761,0,471,12,1,2,2,1,0,0.27798841495523957,4284,2,0,3,3,1,13,3,2,0.1,3,1,2,0,1
0.380952380952381,0,702,16,3,2,1,4,2,0.08130595050026332,8306,1,0,3,3,0,6,3,3,0.125,2,1,3,6,1
0.7380952380952379,1,1184,11,3,3,3,4,1,0.3499210110584518,5860,1,0,3,1,2,9,3,4,0.225,8,7,7,7,2
0.8809523809523809,1,436,2,3,3,2,4,2,0.2185887309110058,21519,4,0,3,3,0,12,3,2,0.225,7,7,3,7,2
0.5952380952380951,0,589,14,2,3,4,1,1,0.8504476040021064,5200,6,0,4,3,1,22,3,3,0.1,1,1,0,5,1
0.21428571428571425,0,269,5,3,2,3,4,0,0.6213270142180095,8842,1,1,3,2,1,9,3,3,0.225,8,0,8,5,1
0.4047619047619047,0,950,7,3,3,3,3,2,0.4850974196945761,18869,3,0,4,2,0,17,3,4,0.2,5,1,6,4,1
0.23809523809523808,0,760,2,2,3,2,2,1,0.19852553975776724,3698,1,1,4,1,0,8,2,3,0.2,7,7,5,7,2
0.380952380952381,0,829,3,3,3,1,4,1,0.14365455502896263,2243,0,0,3,3,1,4,1,1,0.07500000000000001,2,0,2,1,0
0.19047619047619052,1,887,5,3,2,1,3,1,0.07145866245392313,20898,1,1,3,1,1,8,2,3,0.2,7,1,7,6,1
0.21428571428571425,0,443,3,4,3,1,4,1,0.03670352817272248,16571,1,0,3,3,3,0,6,2,0.0,0,0,0,6,1
0.7857142857142856,0,1318,26,1,3,4,3,1,0.8055818852027383,5594,2,0,3,3,1,29,2,2,0.5,6,4,17,3,2
0.6190476190476188,0,625,4,4,3,2,2,2,0.2592943654555029,5197,9,0,3,4,0,10,2,2,0.125,2,2,3,0,1
0.16666666666666669,0,180,2,1,4,1,1,2,0.12717219589257506,21632,7,0,3,3,0,6,3,2,0.1,3,0,1,6,1
0.35714285714285715,0,586,1,1,4,2,1,0,0.15945234333859928,21816,1,0,4,1,1,9,5,3,0.225,8,0,8,7,2
0.4047619047619047,0,1343,27,3,2,1,1,2,0.08162190626645605,17852,1,0,3,4,0,6,3,2,0.15000000000000002,5,1,1,6,1
0.42857142857142855,0,928,1,2,3,2,4,1,0.273407056345445,2823,1,1,3,4,1,18,1,2,0.45,14,4,11,7,2
0.3333333333333333,0,117,13,2,3,2,4,0,0.178725645076356,9250,2,0,3,3,1,8,3,2,0.125,2,0,3,7,2
0.28571428571428564,0,1012,5,2,2,1,4,0,0.14491837809373356,2373,9,0,3,2,1,10,3,2,0.125,4,0,3,6,1
0.8333333333333333,0,661,7,1,2,3,4,1,0.5226434965771458,20715,7,1,3,4,1,35,3,3,0.125,2,0,4,7,2
0.6428571428571428,0,930,9,4,3,3,1,0,0.513533438651922,19239,4,1,3,3,1,18,2,3,0.125,4,0,2,7,2
0.3333333333333333,0,638,8,3,4,2,3,1,0.21937862032648767,22162,5,0,3,3,1,9,3,2,0.125,3,1,3,6,1
0.8095238095238095,0,890,25,3,2,4,4,1,0.6749341758820432,19028,3,0,4,3,0,31,3,3,0.225,8,0,0,4,1
0.4523809523809524,0,342,16,4,2,2,3,0,0.2804107424960505,24558,4,0,3,4,2,9,2,3,0.025,0,0,0,7,2
0.23809523809523808,0,1169,8,2,2,1,4,0,0.2067930489731438,23965,1,0,3,4,1,6,6,3,0.125,1,0,4,1,0
0.09523809523809518,0,1230,1,4,2,2,4,1,0.19831490258030546,19146,6,0,4,1,2,4,2,1,0.05,2,2,2,4,1
0.6190476190476188,0,986,8,1,4,1,4,1,0.09526066350710902,5044,2,1,4,3,1,10,2,2,0.07500000000000001,2,0,2,2,1
0.5714285714285714,0,1271,2,2,3,1,4,2,0.07930489731437601,9068,5,1,3,4,0,8,2,3,0.05,1,2,2,6,1
0.42857142857142855,0,1278,8,1,2,1,1,1,0.07019483938915219,8635,0,0,4,3,0,6,3,3,0.125,4,0,3,1,0
0.16666666666666669,0,141,3,3,3,2,1,1,0.16771985255397578,14363,1,1,3,4,0,5,3,3,0.125,3,0,3,7,2
0.4047619047619047,0,607,9,4,2,3,3,1,0.5095313322801475,23457,1,1,4,2,1,17,2,3,0.42500000000000004,14,5,15,4,1
0.4047619047619047,1,130,25,4,3,1,2,0,0.05334386519220643,16612,1,1,3,1,1,10,3,2,0.25,2,7,8,6,1
0.3333333333333333,0,300,1,4,3,1,4,0,0.06872037914691945,9148,0,0,3,2,1,4,2,3,0.07500000000000001,0,0,2,2,1
0.16666666666666669,0,583,4,3,2,2,1,1,0.17098472880463403,18154,1,0,3,1,0,5,1,4,0.125,2,0,3,7,2
0.7380952380952379,0,1418,1,3,3,1,1,1,0.1353870458135861,10554,2,0,3,2,1,7,2,3,0.1,2,0,2,6,1
0.14285714285714285,0,1269,4,1,2,1,4,1,0.11337546076882571,10778,0,0,3,4,0,6,2,2,0.125,2,3,4,2,1
0.3333333333333333,0,379,5,2,3,2,2,1,0.2904160084254871,8891,1,0,3,4,1,10,3,3,0.25,8,5,3,7,2
0.4761904761904761,0,395,9,2,2,1,2,1,0.0995260663507109,12102,0,0,3,4,1,3,3,3,0.05,2,1,2,8,2
0.5714285714285714,0,1265,3,3,4,2,4,1,0.22232754081095316,23726,2,1,3,2,1,17,1,2,0.125,3,1,3,2,1
0.3095238095238095,0,1222,11,4,3,1,4,1,0.07093206951026856,14871,3,1,3,2,1,8,2,3,0.15000000000000002,4,0,2,6,1
0.2619047619047619,1,341,1,2,2,1,3,0,0.09431279620853081,23522,6,1,3,3,3,5,3,3,0.07500000000000001,2,0,2,8,2
0.8333333333333333,0,868,8,1,3,4,4,1,0.5701421800947868,22789,5,0,3,3,1,28,3,3,0.05,0,2,2,7,2
0.4047619047619047,0,672,25,4,2,3,2,1,0.5210110584518167,9129,3,0,3,1,0,16,2,3,0.325,10,4,8,4,1
0.4523809523809524,0,1231,21,3,3,1,4,1,0.10342285413375463,21222,5,0,3,2,1,10,3,3,0.125,4,0,0,8,2
0.8333333333333333,0,102,23,4,3,4,4,2,0.6985781990521327,20206,6,0,3,3,0,33,0,3,0.30000000000000004,9,3,8,5,1
0.5952380952380951,0,422,1,4,3,2,4,1,0.23975776724591893,21782,4,0,3,2,1,12,2,2,0.125,2,2,2,0,1
0.6904761904761905,0,249,2,3,3,2,4,1,0.18578199052132702,17783,0,1,4,1,1,8,2,3,0.17500000000000002,6,7,7,7,2
0.4523809523809524,0,1252,19,1,3,3,2,2,0.34928909952606635,4814,1,1,3,4,0,10,2,3,0.25,0,0,9,7,2
0.7619047619047619,0,881,2,1,3,4,1,0,0.8907319641916799,4544,1,0,3,4,1,31,3,3,0.775,6,14,7,3,1
0.49999999999999994,0,1383,2,4,2,2,4,1,0.22090573986308584,7790,8,0,3,3,2,13,2,3,0.125,4,0,4,1,0
0.35714285714285715,0,1075,3,4,3,1,2,0,0.06677198525539757,22650,3,1,3,3,1,7,4,4,0.1,3,0,3,1,0
0.3333333333333333,1,374,25,1,3,1,4,2,0.09404949973670354,18016,1,1,4,3,0,1,2,1,0.025,0,0,1,2,1
0.2619047619047619,0,1086,7,1,2,1,4,0,0.08020010531858873,6054,6,0,3,3,3,8,5,3,0.1,3,0,3,2,1
0.6190476190476188,0,661,9,2,3,1,1,1,0.08162190626645605,7508,1,1,3,4,0,8,0,3,0.2,7,7,1,6,1
0.23809523809523808,0,821,5,1,3,2,4,2,0.205318588730911,24252,1,0,3,2,0,4,3,3,0.1,2,0,2,7,2
0.9523809523809523,1,781,2,4,2,1,4,0,0.0721958925750395,13384,9,1,3,4,1,3,3,2,0.025,0,0,0,2,1
0.5952380952380951,0,177,8,1,3,2,2,0,0.19778830963665087,23814,4,0,4,3,1,4,2,4,0.025,0,0,0,4,1
0.047619047619047616,1,500,2,3,2,1,3,2,0.054502369668246446,22052,1,0,3,4,0,2,3,2,0.05,2,0,2,8,2
0.07142857142857145,1,1427,18,4,3,1,4,2,0.08867825171142707,8870,1,0,3,1,0,1,3,2,0.025,0,0,0,6,1
0.42857142857142855,0,1425,14,3,3,2,4,1,0.29368088467614534,4821,0,1,3,1,1,17,2,2,0.4,8,4,11,0,1
0.6904761904761905,0,1454,2,4,2,1,4,2,0.12032648762506584,13137,1,1,3,1,0,3,3,2,0.07500000000000001,2,1,2,8,2
0.09523809523809518,1,617,3,2,3,2,3,1,0.1665086887835703,10022,0,1,3,1,1,4,3,4,0.07500000000000001,2,0,2,4,1
0.5476190476190477,1,1085,2,2,1,1,4,0,0.09315429173249079,17725,4,1,3,3,1,10,1,2,0.17500000000000002,7,1,0,2,1
0.23809523809523808,0,995,9,3,3,1,3,0,0.07203791469194315,9834,5,0,3,2,1,6,2,3,0.05,2,2,2,6,1
0.49999999999999994,1,1122,6,4,3,1,1,1,0.07345971563981044,4303,7,1,4,4,0,8,2,1,0.05,2,2,2,2,1
0.21428571428571425,0,618,4,2,3,1,3,2,0.06893101632438126,17808,1,0,3,3,0,1,2,3,0.025,1,0,0,6,1
0.380952380952381,0,546,10,2,3,1,2,0,0.05260663507109004,6896,1,0,3,2,2,1,3,3,0.025,0,1,0,2,1
0.5714285714285714,0,462,14,3,2,2,3,2,0.27567140600315954,7824,7,0,3,1,0,10,6,3,0.125,4,0,3,7,2
0.35714285714285715,0,1198,1,3,2,1,1,2,0.09426013691416535,3339,3,1,3,2,0,6,1,3,0.07500000000000001,2,0,2,6,1
0.9523809523809523,0,1272,5,3,2,3,2,0,0.5025276461295418,9255,2,1,3,4,1,24,3,3,0.15000000000000002,0,0,4,0,1
0.3095238095238095,0,154,7,2,2,1,3,1,0.06951026856240128,11737,3,0,3,2,0,13,2,4,0.17500000000000002,7,5,2,8,2
0.4047619047619047,0,1137,21,4,3,2,4,1,0.1582411795681938,19170,1,1,4,4,1,10,2,1,0.25,6,0,7,0,1
0.7380952380952379,0,527,8,1,3,3,2,1,0.3367035281727225,22477,4,0,3,3,1,29,3,2,0.65,9,1,7,2,1
0.7142857142857142,0,1469,20,4,3,1,3,1,0.06582411795681939,5543,4,0,3,1,2,13,2,2,0.0,0,0,0,6,1
0.3095238095238095,0,1188,20,4,3,2,3,1,0.3119010005265929,24406,1,0,3,4,1,9,2,2,0.225,8,0,0,7,2
0.42857142857142855,0,188,7,2,3,1,4,2,0.19320695102685626,23293,2,0,3,3,0,8,6,3,0.15000000000000002,2,0,1,6,1
0.4761904761904761,0,1333,1,4,3,3,1,1,0.662085308056872,16292,1,0,3,2,1,15,3,3,0.375,12,5,11,5,1
0.3333333333333333,0,1184,1,3,2,1,2,1,0.06966824644549763,3974,6,0,4,3,0,5,3,3,0.07500000000000001,0,0,2,2,1
0.16666666666666669,1,867,19,3,2,1,2,1,0.07393364928909954,18798,1,1,3,3,3,1,2,3,0.025,0,0,0,8,2
0.5238095238095237,0,658,10,1,2,3,2,0,0.45792522380200107,20652,2,0,3,2,1,11,2,2,0.025,0,0,0,7,2
0.19047619047619052,0,1283,1,3,2,2,1,2,0.17298578199052134,11148,1,0,3,2,0,7,2,3,0.17500000000000002,7,0,7,7,2
0.5476190476190477,0,263,6,4,3,1,1,2,0.19547130068457083,3119,2,1,3,3,0,20,3,3,0.45,13,2,17,2,1
0.42857142857142855,0,938,2,3,3,1,3,2,0.07951553449183782,12287,4,0,4,3,0,16,6,3,0.275,8,3,9,2,1
0.02380952380952378,1,419,21,4,2,1,2,2,0.05855713533438652,9947,1,1,3,2,0,1,3,4,0.025,0,0,0,8,2
0.047619047619047616,1,129,4,1,3,1,1,2,0.10342285413375463,13008,1,0,3,2,0,1,2,3,0.025,0,0,0,2,1
0.3095238095238095,0,616,12,4,3,2,4,1,0.25518694049499735,17369,0,1,3,3,2,10,2,1,0.225,7,8,5,0,1
0.5238095238095237,0,1469,9,4,3,1,2,0,0.13733543970510798,25063,8,1,3,4,1,3,2,3,0.025,1,0,0,6,1
0.3333333333333333,0,498,3,3,3,2,1,1,0.30100052659294363,13554,1,0,3,3,1,8,2,4,0.2,7,6,3,4,1
0.42857142857142855,1,530,3,3,2,3,4,1,0.4905739863085835,5518,1,1,3,1,1,16,6,3,0.4,7,3,7,7,2
0.35714285714285715,0,1069,1,2,2,2,4,2,0.3127962085308057,12291,0,0,3,1,0,6,3,3,0.125,0,1,4,0,1
0.4523809523809524,1,625,1,1,2,3,3,1,0.5055292259083728,14922,5,0,3,3,0,17,2,1,0.35000000000000003,1,11,7,7,2
0.6428571428571428,0,805,4,3,3,2,2,1,0.18104265402843603,23163,1,0,3,2,0,9,5,2,0.225,7,0,8,2,1
0.2619047619047619,0,1404,20,3,3,1,4,1,0.060452869931542925,18203,1,0,3,2,1,3,5,3,0.07500000000000001,1,0,2,8,2
0.4047619047619047,0,1219,18,3,3,2,3,1,0.18915218536071618,6179,1,0,3,2,0,5,3,3,0.125,2,1,0,7,2
0.8095238095238095,0,1053,1,4,3,4,4,1,0.8472880463401791,13829,2,0,3,2,1,26,2,2,0.225,8,7,8,3,1
0.9523809523809523,1,289,2,4,3,1,3,2,0.07740916271721959,26227,4,0,4,1,0,7,4,3,0.025,0,0,0,6,1
0.8333333333333333,0,1376,2,3,3,4,3,0,0.7289626119010005,13938,6,0,3,3,1,22,3,4,0.42500000000000004,13,15,2,3,2
0.28571428571428564,0,231,8,3,3,3,3,0,0.3293838862559242,9977,5,0,3,1,1,10,2,4,0.2,4,7,7,7,2
0.4761904761904761,0,152,10,3,3,2,4,2,0.2452343338599263,19899,1,1,3,2,0,6,1,3,0.125,3,1,3,7,2
0.4047619047619047,0,882,3,4,3,3,4,0,0.3588204318062138,6812,6,0,3,2,1,12,2,3,0.25,9,0,8,7,2
0.49999999999999994,0,903,2,1,4,3,3,2,0.36182201158504473,2560,0,0,3,4,0,9,3,3,0.2,7,0,7,7,2
0.5238095238095237,1,1479,24,2,4,4,2,2,0.6416535018430753,17071,4,1,3,4,0,22,2,2,0.025,0,0,0,7,2
0.6904761904761905,0,1379,16,3,4,2,3,0,0.21369141653501847,6759,1,1,3,3,0,20,3,4,0.47500000000000003,10,2,7,4,1
0.42857142857142855,0,1229,8,1,3,2,4,0,0.21432332806740392,25952,4,0,3,4,2,12,3,3,0.17500000000000002,7,0,7,7,2
0.3095238095238095,1,335,9,3,2,1,1,2,0.06908899420747763,10322,0,1,4,1,0,4,0,3,0.07500000000000001,2,1,2,6,1
0.35714285714285715,0,722,17,4,3,4,3,2,0.8654555028962612,20489,1,0,3,4,0,10,2,3,0.25,8,6,0,3,2
0.2619047619047619,1,906,10,4,2,1,1,2,0.07345971563981044,11479,6,1,4,3,0,3,5,3,0.0,0,0,0,6,1
0.35714285714285715,0,461,13,2,3,1,4,2,0.1286466561348078,17241,3,0,3,1,0,5,4,3,0.07500000000000001,2,0,2,6,1
0.6428571428571428,0,974,1,4,3,1,4,0,0.06640337019483938,11005,3,0,3,4,2,8,2,3,0.125,3,0,2,2,1
0.7619047619047619,0,1126,1,4,3,4,4,0,0.8630858346498157,6615,9,0,4,3,1,32,1,2,0.125,4,1,3,5,1
0.35714285714285715,0,827,1,3,4,2,2,1,0.23586097946287524,20161,1,1,3,1,1,6,2,3,0.15000000000000002,5,1,2,0,1
0.5476190476190477,0,840,9,1,3,5,3,0,0.9694576092680359,3735,2,0,3,2,1,21,2,4,0.45,16,0,11,5,1
0.21428571428571425,0,1134,16,3,3,1,2,1,0.09489204844655083,12086,9,0,3,2,1,4,2,3,0.05,2,2,2,2,1
0.6428571428571428,0,248,23,4,3,2,1,1,0.13817798841495524,14039,1,1,3,3,1,9,2,3,0.225,8,0,8,2,1
0.6904761904761905,0,955,4,4,3,2,4,2,0.16608741442864666,8571,1,1,3,3,0,9,0,3,0.225,0,0,7,7,2
0.28571428571428564,1,138,22,1,3,1,3,1,0.05913638757240653,11539,4,1,3,2,0,7,2,3,0.125,2,0,1,6,1
0.7619047619047619,0,939,24,4,3,4,3,1,0.6826750921537651,4161,3,1,3,4,1,22,2,3,0.30000000000000004,11,1,5,4,1
0.4761904761904761,0,1391,10,3,3,1,3,1,0.08820431806213797,12127,0,0,3,2,1,3,0,2,0.05,1,0,2,6,1
0.6666666666666665,0,566,7,4,3,3,3,0,0.5179568193786204,24208,6,0,3,2,1,13,3,3,0.2,7,0,7,4,1
0.14285714285714285,0,1206,17,4,2,2,3,0,0.17735650342285414,24117,1,0,3,2,2,5,6,3,0.1,2,3,2,4,1
0.4047619047619047,1,622,14,3,2,1,2,0,0.14397051079515535,10074,1,1,4,4,1,5,2,1,0.1,2,0,2,2,1
0.3095238095238095,0,853,1,3,3,2,1,1,0.16529752501316483,11275,1,0,3,3,1,4,1,3,0.1,3,0,3,4,1
0.0,0,287,5,2,3,1,4,2,0.002211690363349131,13493,1,0,3,4,0,0,2,3,0.0,0,0,0,6,1
0.857142857142857,0,1441,17,3,3,3,3,1,0.5123749341758821,13943,8,0,3,3,1,22,2,3,0.25,7,0,8,4,1
0.4047619047619047,0,583,25,3,3,3,3,0,0.4938915218536072,6975,1,1,3,3,1,16,3,2,0.4,10,10,1,0,1
0.28571428571428564,0,153,8,2,4,3,1,1,0.5480252764612954,17802,0,1,3,3,3,9,4,2,0.2,7,1,7,5,1
0.047619047619047616,1,1097,11,4,2,1,1,2,0.0837809373354397,18275,1,1,3,1,0,1,2,3,0.025,0,0,0,6,1
0.28571428571428564,1,109,5,2,3,1,2,2,0.07440758293838864,25725,0,0,3,1,0,4,3,3,0.07500000000000001,2,1,2,2,1
0.19047619047619052,0,1066,2,4,4,2,4,1,0.23501843075302795,3334,1,0,3,2,0,8,2,3,0.2,7,1,3,4,1
0.09523809523809518,0,217,8,2,1,1,1,1,0.07593470247498685,6881,1,0,3,1,1,4,3,2,0.1,3,1,1,2,1
0.7142857142857142,0,277,6,1,2,2,3,2,0.17014218009478674,13119,2,0,3,4,0,19,0,3,0.05,2,2,2,0,1
0.7142857142857142,0,1355,4,3,2,3,3,2,0.5260663507109005,22245,7,0,3,2,0,27,3,3,0.375,11,4,8,0,1
0.5476190476190477,0,549,7,4,3,2,3,2,0.2103212216956293,23371,6,0,3,2,0,8,6,3,0.05,2,2,1,4,1
0.49999999999999994,0,466,1,4,2,4,4,1,0.6178515007898894,7060,1,0,3,3,1,21,3,3,0.525,6,11,8,4,1
0.21428571428571425,0,1055,2,1,3,2,4,1,0.16945760926803582,4658,0,0,3,2,1,4,2,3,0.07500000000000001,2,2,2,4,1
0.4047619047619047,0,802,10,2,3,1,4,0,0.1531332280147446,9541,1,0,4,1,1,3,4,2,0.07500000000000001,2,1,2,2,1
0.5714285714285714,0,265,5,4,3,5,3,1,0.9106898367561875,7770,6,0,3,2,0,21,3,4,0.025,0,0,0,3,2
0.7619047619047619,0,804,9,1,3,1,4,1,0.0721958925750395,20165,4,0,3,2,0,8,5,3,0.025,0,0,0,2,1
0.976190476190476,0,715,2,3,2,4,4,2,0.6696682464454976,21829,3,1,3,1,0,30,4,3,0.125,3,4,3,4,1
0.4523809523809524,1,1141,11,1,1,2,2,1,0.19842022116903638,14382,5,0,3,1,0,15,2,1,0.025,0,0,0,0,1
0.8809523809523809,0,135,18,3,3,2,2,1,0.2830963665086888,12992,3,1,3,4,2,17,3,3,0.2,7,6,7,0,1
0.5476190476190477,0,247,7,2,1,5,3,0,0.9986308583464981,20284,1,0,4,2,2,21,3,3,0.525,16,5,10,5,1
0.4761904761904761,0,1035,3,2,3,2,4,2,0.30816219062664557,4981,8,1,3,3,0,19,1,3,0.025,0,0,0,7,2
0.19047619047619052,1,265,29,2,1,2,1,2,0.2085308056872038,21813,8,0,3,4,0,7,6,3,0.05,2,2,2,7,2
0.8095238095238095,1,266,2,1,1,5,4,1,0.9918904686677198,25846,1,0,3,4,1,33,3,3,0.8,14,6,9,3,2
0.6190476190476188,0,1448,28,4,4,4,4,1,0.6482885729331227,11737,3,1,3,3,1,23,2,3,0.30000000000000004,11,11,11,7,2
0.7619047619047619,0,145,1,4,3,2,3,1,0.28109531332280147,24920,0,0,3,1,1,19,3,3,0.45,7,0,13,7,2
0.42857142857142855,1,885,16,3,4,1,1,2,0.09131121642969986,8269,1,0,3,3,0,18,1,3,0.42500000000000004,13,15,14,2,1
0.49999999999999994,0,945,22,4,3,3,1,2,0.5197998946814113,5083,1,1,3,3,0,21,2,3,0.525,6,2,8,4,1
0.35714285714285715,0,1038,8,2,2,1,4,2,0.07019483938915219,21437,0,0,3,4,0,3,2,2,0.05,2,2,2,8,2
0.6428571428571428,0,1234,11,4,3,4,4,1,0.876303317535545,5404,3,0,3,2,1,26,4,4,0.225,3,1,1,3,2
0.3333333333333333,0,1109,29,4,3,1,3,2,0.1588204318062138,11135,9,0,3,2,0,10,2,3,0.2,7,7,7,2,1
0.380952380952381,0,216,1,2,4,2,4,0,0.45897840968931014,12278,0,0,3,4,1,16,2,2,0.375,1,0,9,7,2
0.976190476190476,0,1089,1,2,3,3,4,1,0.5737230121116377,11038,3,1,3,3,1,14,1,1,0.15000000000000002,4,0,4,3,2
0.6428571428571428,0,788,24,2,3,1,2,2,0.061506055818852025,8318,1,0,3,1,0,6,3,3,0.15000000000000002,3,0,4,1,0
0.8333333333333333,0,124,2,3,2,3,2,1,0.34312796208530805,23537,2,0,3,1,1,30,2,3,0.375,7,6,12,7,2
0.42857142857142855,1,660,15,1,3,2,3,0,0.2014218009478673,7858,7,0,3,2,1,9,3,2,0.025,0,0,0,2,1
0.19047619047619052,1,342,2,1,3,1,1,1,0.05439705107951554,15346,6,1,3,2,1,6,2,3,0.07500000000000001,2,1,2,6,1
0.380952380952381,0,1333,10,3,3,1,3,1,0.06377040547656662,18410,1,1,3,4,1,1,2,3,0.025,1,0,0,8,2
0.23809523809523808,0,1144,10,4,3,1,2,1,0.002264349657714583,23384,1,0,4,2,0,1,5,3,0.025,0,0,0,8,2
0.4761904761904761,0,1186,3,3,3,1,3,1,0.0954186413902054,2997,3,0,3,1,1,8,2,3,0.05,2,2,2,6,1
0.7619047619047619,0,1464,2,2,3,5,3,1,0.9598736176935229,12853,2,1,3,4,1,29,2,2,0.2,1,7,7,5,1
0.4523809523809524,0,124,3,4,3,2,2,2,0.16313849394418117,13848,3,0,3,1,0,8,3,2,0.1,3,0,1,0,1
0.5238095238095237,0,300,26,3,3,2,1,1,0.3889942074776198,22217,1,0,3,2,1,8,3,2,0.17500000000000002,7,7,5,7,2
0.19047619047619052,0,921,1,1,2,1,3,0,0.0525539757767246,25265,1,0,3,3,2,5,5,3,0.125,3,1,3,6,1
0.6666666666666665,0,430,1,4,3,5,4,0,0.9804107424960505,21445,9,0,3,4,2,23,0,3,0.05,2,2,2,5,1
0.857142857142857,0,1082,2,3,2,3,3,1,0.509583991574513,8392,6,0,3,2,1,13,4,3,0.225,4,7,0,7,2
0.9047619047619047,0,1240,9,1,3,1,3,1,0.1017904160084255,12154,2,0,3,2,1,18,4,3,0.125,4,0,3,6,1
0.42857142857142855,0,796,12,4,2,3,4,2,0.41332280147446027,15669,0,0,3,2,0,15,2,2,0.35000000000000003,8,7,8,4,1
0.8809523809523809,0,444,2,3,2,4,1,2,0.8292259083728278,17323,7,0,3,2,0,31,3,4,0.225,7,6,2,3,1
0.5952380952380951,0,415,25,3,2,3,4,0,0.5154818325434439,5268,5,0,3,3,1,18,5,3,0.025,0,0,0,7,2
0.047619047619047616,1,769,9,4,3,1,4,2,0.06919431279620852,17205,1,1,3,2,0,2,3,3,0.05,2,0,2,8,2
0.07142857142857145,1,1334,10,3,2,1,1,2,0.021432332806740388,17258,1,0,3,1,0,1,6,2,0.025,0,1,0,2,1
0.6666666666666665,0,1003,8,4,2,2,1,0,0.18988941548183255,21029,8,1,4,1,3,19,2,3,0.4,13,1,7,6,1
0.7857142857142856,1,1323,4,1,3,1,3,1,0.07646129541864141,10332,9,1,3,3,3,18,2,4,0.25,0,2,7,6,1
0.23809523809523808,1,1366,24,2,2,3,1,2,0.40616113744075827,12355,1,0,3,1,0,10,2,2,0.25,7,1,9,0,1
0.19047619047619052,0,192,1,1,2,1,1,1,0.1551342812006319,11141,1,0,3,1,2,6,2,3,0.125,3,1,3,2,1
0.28571428571428564,0,1176,20,3,3,2,1,1,0.4711953659820959,9096,0,0,3,3,1,7,1,2,0.15000000000000002,2,0,2,4,1
0.5476190476190477,0,509,7,2,4,1,3,1,0.12464454976303319,18863,1,0,3,3,0,10,3,3,0.25,6,0,8,6,1
0.4761904761904761,0,330,17,3,2,3,3,1,0.4114797261716693,24608,0,0,3,1,1,20,4,2,0.47500000000000003,9,1,9,0,1
0.5238095238095237,0,1492,20,1,3,3,4,1,0.49041600842548705,26542,4,0,4,4,1,14,6,3,0.275,10,11,1,0,1
0.21428571428571425,0,1277,8,1,1,1,3,1,0.19020537124802528,5869,1,0,3,4,3,3,4,3,0.07500000000000001,2,1,2,2,1
0.8809523809523809,0,1091,2,4,3,3,2,1,0.524855186940495,15813,3,0,3,2,1,23,4,3,0.07500000000000001,2,1,2,4,1
0.23809523809523808,0,857,10,3,3,2,3,2,0.13959978936282255,7909,3,0,3,4,0,10,4,4,0.2,7,1,7,6,1
0.6190476190476188,1,1376,1,2,2,3,1,1,0.49884149552395995,2326,9,0,3,4,1,24,1,3,0.5,6,3,6,1,0
0.35714285714285715,0,654,5,4,2,3,4,0,0.32174828857293314,21214,4,0,3,3,1,9,2,3,0.07500000000000001,2,1,2,0,1
0.4047619047619047,1,1204,4,4,3,3,1,2,0.45144813059505007,10333,0,1,4,1,0,9,2,3,0.2,7,4,7,7,2
0.35714285714285715,1,827,29,1,2,2,3,2,0.1842548709847288,3129,1,0,4,2,0,14,4,3,0.325,7,3,8,6,1
0.23809523809523808,0,895,15,1,3,1,3,0,0.06308583464981568,22482,1,0,3,4,1,4,5,2,0.1,2,2,2,2,1
0.380952380952381,0,618,3,1,3,2,4,2,0.35529225908372825,22266,0,0,3,3,0,7,1,2,0.15000000000000002,2,0,4,0,1
0.4523809523809524,0,309,10,4,2,2,4,0,0.29936808846761453,24223,2,1,3,3,3,8,5,3,0.025,0,0,0,7,2
0.16666666666666669,1,1219,4,4,3,1,4,1,0.14123222748815167,4605,1,1,3,2,1,7,3,4,0.17500000000000002,7,5,6,2,1
0.19047619047619052,1,1330,21,1,3,1,3,0,0.07203791469194315,19373,1,0,4,3,1,1,0,2,0.025,1,0,0,2,1
0.35714285714285715,1,1017,25,1,2,1,2,2,0.06866771985255399,2993,4,1,4,2,0,5,0,3,0.05,2,2,2,6,1
0.5714285714285714,0,469,2,4,3,4,1,1,0.8770932069510269,14399,0,0,3,4,1,23,3,3,0.55,6,13,7,3,1
